Education,Marital_Status,Income,Recency,wines,fruits,meat,fist,sweets,golds,DealsPurchases,onlinePurchases,CatalogPurchases,StorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,month_enroll,year_enroll,Generation,Age,Childrens,Compaigns_Engagement,Income_to_Spending_Ratio
PhD,Alone,42000.0,23.0,124.0,79.5,267.0,85.0,59.0,35.0,2.0,5.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,Millennials,38.0,0.0,0.0,64.31852986217459
PhD,Alone,35860.0,37.0,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,Gen X,52.0,2.0,0.0,731.8367346938776
PhD,Partner,65526.0,22.0,397.0,19.0,69.0,12.0,0.0,9.0,1.0,4.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,Baby Boomers,61.0,1.0,0.0,129.49802371541503
Undergraduate,Partner,16860.0,19.0,10.0,4.0,4.0,3.0,3.0,14.0,3.0,1.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,Baby Boomers,64.0,2.0,0.0,443.6842105263158
Undergraduate,Alone,83528.0,7.0,530.0,79.5,556.625,120.5,44.0,126.5,1.0,4.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,Millennials,33.0,0.0,0.0,50.623030303030305
Postgraduate,Alone,64176.0,52.0,1215.0,33.0,249.0,64.0,81.0,126.5,6.0,8.0,9.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Gen X,60.0,1.0,0.0,35.14567360350493
Undergraduate,Alone,22304.0,91.0,3.0,2.0,7.0,0.0,4.0,2.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Baby Boomers,69.0,0.0,0.0,969.270749587855
Undergraduate,Partner,67023.0,93.0,444.0,44.0,382.0,11.0,8.0,17.0,1.0,3.0,7.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,Gen X,47.0,0.0,0.0,73.97682119205298
PhD,Partner,32892.0,78.0,26.0,0.0,15.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,Gen X,54.0,1.0,0.0,715.0434782608696
Undergraduate,Partner,70713.0,23.0,736.0,79.5,279.0,82.0,76.0,126.5,6.0,5.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,Gen X,59.0,1.0,0.0,47.87610020311442
Undergraduate,Partner,59925.0,83.0,473.0,21.0,176.0,19.0,21.0,56.0,3.0,9.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,Baby Boomers,70.0,1.0,0.0,78.23107049608355
Undergraduate,Partner,39722.0,92.0,32.0,0.0,5.0,2.0,0.0,8.0,2.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,Baby Boomers,72.0,1.0,0.0,845.1489361702128
Undergraduate,Partner,46610.0,4.0,288.0,10.0,30.0,4.0,10.0,125.0,1.0,6.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,2013.0,Baby Boomers,67.0,0.0,0.0,99.80728051391863
Undergraduate,Partner,88347.0,32.0,1050.0,79.5,555.0,77.0,81.0,118.0,1.0,4.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,2013.0,Baby Boomers,64.0,0.0,0.0,41.75189035916824
PhD,Partner,87171.0,27.0,1001.0,44.0,107.0,58.0,44.0,44.0,1.0,6.0,7.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,Millennials,44.0,0.0,0.0,67.15793528505392
Postgraduate,Partner,26907.0,10.0,9.0,1.0,7.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Gen X,49.0,2.0,0.0,969.270749587855
Postgraduate,Alone,50014.0,9.0,234.0,14.0,77.0,19.0,10.0,42.0,2.0,4.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,Gen X,57.0,1.0,0.0,126.29797979797979
PhD,Partner,41014.0,65.0,7.0,2.0,6.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,Gen X,47.0,1.0,0.0,969.270749587855
Undergraduate,Alone,66294.0,68.0,251.0,79.5,334.0,65.0,81.0,117.0,1.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,Gen X,60.0,0.0,0.0,68.55635987590486
Undergraduate,Partner,36715.0,16.0,172.0,10.0,125.0,21.0,13.0,16.0,6.0,7.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,Gen X,54.0,1.0,0.0,102.84313725490196
Undergraduate,Partner,79456.0,12.0,565.0,42.0,548.0,64.0,81.0,99.0,1.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Baby Boomers,69.0,0.0,0.0,56.71377587437544
Undergraduate,Partner,40479.0,95.0,5.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Millennials,43.0,1.0,0.0,969.270749587855
Postgraduate,Alone,75345.0,16.0,918.0,57.0,556.625,99.0,38.0,126.5,1.0,5.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,Gen X,55.0,0.0,0.0,36.10206037374221
Undergraduate,Partner,54233.0,46.0,652.0,8.0,158.0,21.0,0.0,126.5,4.0,11.0,6.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,Gen X,48.0,1.0,0.0,55.28338430173292
Undergraduate,Alone,24163.0,3.0,4.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,Gen X,55.0,2.0,0.0,969.270749587855
PhD,Partner,84460.0,80.0,152.0,27.0,103.0,106.0,54.0,81.0,0.0,9.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,Baby Boomers,67.0,0.0,0.0,161.49139579349904
Undergraduate,Partner,43776.0,77.0,8.0,0.0,9.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,Millennials,42.0,1.0,0.0,969.270749587855
PhD,Alone,71691.0,0.0,336.0,79.5,411.0,120.5,32.0,43.0,1.0,4.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,Baby Boomers,67.0,0.0,0.0,60.14345637583892
PhD,Partner,85844.0,62.0,938.0,19.0,556.625,25.0,81.0,38.0,1.0,6.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,Gen X,52.0,0.0,0.0,43.842696629213485
PhD,Alone,39190.0,91.0,68.0,8.0,18.0,19.0,8.0,12.0,2.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,Gen X,51.0,1.0,0.0,294.6616541353383
Undergraduate,Partner,71367.0,24.0,227.0,23.0,389.0,42.0,21.0,75.0,1.0,4.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Baby Boomers,66.0,0.0,0.0,91.84942084942085
PhD,Alone,38578.0,2.0,38.0,4.0,22.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,Gen X,53.0,2.0,0.0,528.4657534246576
PhD,Partner,57236.0,22.0,105.0,0.0,9.0,2.0,1.0,4.0,3.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,Gen X,60.0,2.0,0.0,473.02479338842977
Undergraduate,Alone,61825.0,56.0,162.0,50.0,100.0,55.0,30.0,27.0,1.0,4.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Gen X,46.0,1.0,0.0,145.81367924528303
Undergraduate,Alone,79803.0,54.0,574.0,8.0,216.0,21.0,16.0,33.0,1.0,4.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,Baby Boomers,67.0,1.0,0.0,91.9389400921659
Postgraduate,Alone,80910.0,71.0,160.0,79.5,369.0,67.0,39.0,41.0,1.0,3.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,Millennials,39.0,0.0,0.0,107.02380952380952
Postgraduate,Partner,27590.0,38.0,6.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,Millennials,43.0,1.0,0.0,969.270749587855
Undergraduate,Partner,56775.0,62.0,614.0,35.0,160.0,58.0,35.0,35.0,2.0,5.0,8.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,Gen X,46.0,1.0,0.0,60.5923159018143
Undergraduate,Alone,83829.0,78.0,897.0,79.5,430.0,120.5,81.0,27.0,0.0,4.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,Gen X,50.0,0.0,0.0,45.02094522019334
Postgraduate,Partner,54210.0,18.0,70.0,54.0,109.0,80.0,9.0,45.0,2.0,4.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,Gen X,46.0,1.0,0.0,147.71117166212534
Undergraduate,Partner,38508.0,95.0,120.0,19.0,206.0,25.0,19.0,54.0,6.0,7.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Millennials,39.0,1.0,0.0,86.9255079006772
Undergraduate,Partner,53187.0,66.0,211.0,2.0,30.0,7.0,7.0,10.0,2.0,4.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,Gen X,55.0,1.0,0.0,199.20224719101122
Undergraduate,Partner,30023.0,28.0,11.0,0.0,16.0,7.0,6.0,21.0,1.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,Gen X,53.0,1.0,0.0,492.1803278688525
PhD,Alone,76045.0,78.0,760.0,53.0,400.0,17.0,81.0,0.0,1.0,4.0,5.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,Baby Boomers,65.0,0.0,0.0,57.479213907785336
PhD,Partner,50870.0,13.0,53.0,0.0,8.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,Baby Boomers,73.0,1.0,0.0,807.4603174603175
Postgraduate,Partner,15315.0,27.0,7.0,4.0,13.0,15.0,8.0,17.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Gen X,55.0,0.0,0.0,239.296875
Postgraduate,Partner,65463.0,17.0,391.0,32.0,70.0,21.0,32.0,16.0,2.0,6.0,2.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,Gen X,51.0,1.0,0.0,116.48220640569394
Undergraduate,Partner,66480.0,71.0,199.0,9.0,57.0,20.0,21.0,6.0,6.0,4.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,Gen X,60.0,2.0,0.0,213.07692307692307
Undergraduate,Alone,76773.0,79.0,516.0,56.0,449.0,86.0,33.0,16.0,1.0,2.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,Baby Boomers,71.0,0.0,0.0,66.41262975778547
Postgraduate,Alone,81698.0,1.0,709.0,45.0,115.0,30.0,81.0,45.0,1.0,8.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,Millennials,42.0,0.0,0.0,74.0018115942029
PhD,Alone,54466.0,78.0,12.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,Gen X,52.0,2.0,0.0,969.270749587855
Postgraduate,Alone,98777.0,23.0,1000.0,19.0,556.625,120.5,81.0,38.0,0.0,4.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,Baby Boomers,65.0,0.0,0.0,49.19173306772908
PhD,Alone,16269.0,75.0,19.0,3.0,18.0,3.0,1.0,0.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Millennials,41.0,1.0,0.0,369.75
Undergraduate,Partner,71819.0,70.0,1224.0,28.0,140.0,0.0,14.0,126.5,3.0,3.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Gen X,54.0,1.0,0.0,45.62833545108005
PhD,Partner,33569.0,10.0,16.0,2.0,18.0,3.0,0.0,24.0,1.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,Millennials,42.0,1.0,0.0,532.8412698412699
Postgraduate,Partner,36262.0,24.0,88.0,39.0,54.0,64.0,28.0,126.5,1.0,3.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,Millennials,42.0,0.0,0.0,85.12206572769954
Undergraduate,Partner,22634.0,47.0,2.0,23.0,11.0,8.0,6.0,46.0,1.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,Gen X,59.0,0.0,0.0,235.77083333333334
Postgraduate,Partner,47025.0,98.0,508.0,11.0,59.0,23.0,5.0,29.0,5.0,11.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,Gen X,47.0,1.0,0.0,74.05511811023622
Undergraduate,Alone,70566.0,4.0,381.0,28.0,215.0,84.0,28.0,21.0,2.0,6.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,Gen X,57.0,1.0,0.0,93.21796565389697
PhD,Partner,31605.0,15.0,74.0,0.0,42.0,2.0,1.0,6.0,2.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,Gen X,46.0,1.0,0.0,252.84
Postgraduate,Alone,52034.0,67.0,146.0,0.0,93.0,7.0,13.0,73.0,5.0,4.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,Gen X,52.0,2.0,0.0,156.7289156626506
Undergraduate,Alone,48526.0,32.0,23.0,17.0,23.0,43.0,20.0,9.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,Gen X,46.0,1.0,0.0,359.45185185185187
Undergraduate,Partner,46734.0,40.0,110.0,5.0,137.0,26.0,23.0,29.0,2.0,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,Baby Boomers,71.0,1.0,0.0,141.61818181818182
Undergraduate,Alone,39552.0,54.0,165.0,3.0,147.0,4.0,24.0,41.0,6.0,6.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,Baby Boomers,63.0,2.0,0.0,103.0
Undergraduate,Alone,86358.0,78.0,957.0,47.0,494.0,82.0,47.0,95.0,4.0,5.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Gen X,59.0,2.0,0.0,50.149825783972126
Undergraduate,Partner,46931.0,94.0,41.0,0.0,17.0,3.0,1.0,16.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,Gen X,48.0,2.5,0.0,601.6794871794872
Undergraduate,Alone,16581.0,51.0,1.0,3.0,4.0,2.0,3.0,11.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,Millennials,40.0,0.0,0.0,690.875
Postgraduate,Alone,63998.0,42.0,176.0,29.0,556.625,0.0,33.0,112.0,1.0,7.0,6.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,Baby Boomers,73.0,0.0,0.0,54.792808219178085
Postgraduate,Partner,67381.0,67.0,815.0,8.0,53.0,11.0,0.0,70.0,4.0,2.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,Baby Boomers,74.0,1.0,0.0,70.4085684430512
Undergraduate,Alone,25930.0,87.0,6.0,1.0,2.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,Gen X,58.0,2.0,0.0,969.270749587855
Undergraduate,Partner,42693.0,29.0,8.0,4.0,20.0,6.0,3.0,16.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,Gen X,47.0,1.0,0.0,749.0
Undergraduate,Partner,85606.0,89.0,717.0,42.0,556.625,120.5,30.0,84.0,2.0,6.0,7.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,Gen X,49.0,1.0,0.0,43.76584867075665
Undergraduate,Alone,72903.0,74.0,1067.0,79.5,556.625,0.0,19.0,39.0,1.0,7.0,5.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,Millennials,40.0,0.0,0.0,36.216095380029806
Postgraduate,Partner,49669.0,97.0,166.0,5.0,107.0,11.0,8.0,29.0,2.0,5.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,Gen X,51.0,1.0,0.0,152.35889570552146
PhD,Partner,36778.0,63.0,29.0,4.0,34.0,2.0,4.0,4.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Gen X,57.0,2.0,0.0,477.6363636363636
PhD,Alone,85696.0,88.0,714.0,76.0,395.0,116.0,0.0,12.0,1.0,4.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,Baby Boomers,63.0,0.0,0.0,65.26732673267327
Postgraduate,Alone,10979.0,34.0,8.0,4.0,10.0,2.0,2.0,4.0,2.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,Millennials,36.0,0.0,0.0,365.96666666666664
Undergraduate,Partner,49678.0,81.0,229.0,5.0,56.0,3.0,2.0,20.0,2.0,6.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,Baby Boomers,64.0,1.0,0.0,157.7079365079365
Postgraduate,Partner,56129.0,65.0,320.0,48.0,133.0,39.0,72.0,48.0,4.0,6.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,Baby Boomers,72.0,1.0,0.0,85.0439393939394
Undergraduate,Partner,37155.0,51.0,23.0,0.0,26.0,7.0,15.0,3.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,Millennials,36.0,1.0,0.0,502.0945945945946
Postgraduate,Alone,21282.0,76.0,1.0,5.0,8.0,4.0,8.0,20.0,2.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,Gen X,47.0,1.0,0.0,462.6521739130435
PhD,Alone,33419.0,76.0,56.0,0.0,12.0,0.0,0.0,18.0,2.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Baby Boomers,63.0,1.0,0.0,388.59302325581393
Undergraduate,Alone,63285.0,84.0,508.0,79.5,249.0,50.0,38.0,126.5,1.0,6.0,5.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,Silent Generation,80.0,0.0,0.0,57.37533998186763
Postgraduate,Partner,21255.0,56.0,29.0,0.0,25.0,2.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,Gen X,51.0,1.0,0.0,348.44262295081967
Undergraduate,Partner,42162.0,31.0,46.0,7.0,59.0,2.0,4.0,27.0,2.0,3.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,Millennials,44.0,1.0,0.0,290.77241379310345
Undergraduate,Partner,54450.0,0.0,454.0,0.0,171.0,8.0,19.0,32.0,6.0,9.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,Baby Boomers,69.0,2.0,0.0,79.60526315789474
PhD,Partner,57744.0,91.0,350.0,3.0,39.0,0.0,0.0,19.0,2.0,9.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,Baby Boomers,71.0,1.0,0.0,140.4963503649635
Undergraduate,Alone,26576.0,40.0,10.0,0.0,8.0,0.0,0.0,9.0,1.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,Millennials,39.0,1.0,0.0,969.270749587855
PhD,Alone,57513.0,59.0,735.0,40.0,183.0,52.0,20.0,30.0,2.0,9.0,3.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,2013.0,Silent Generation,82.0,0.0,0.0,54.25754716981132
Undergraduate,Partner,68142.0,96.0,897.0,79.5,196.0,91.0,81.0,37.0,3.0,10.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Baby Boomers,61.0,1.0,0.0,46.70459218642906
Undergraduate,Partner,7500.0,61.0,5.0,2.0,3.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Gen X,46.0,1.0,0.0,416.6666666666667
Undergraduate,Partner,83145.0,14.0,777.0,35.0,556.625,39.0,81.0,114.0,1.0,5.0,9.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,Gen X,51.0,0.0,0.0,45.36006546644845
Postgraduate,Partner,54197.0,16.0,162.0,6.0,37.0,6.0,13.0,13.0,2.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,Baby Boomers,65.0,1.0,0.0,228.67932489451476
PhD,Alone,23091.0,98.0,35.0,0.0,11.0,0.0,0.0,2.0,4.0,2.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,Baby Boomers,62.0,2.0,0.0,481.0625
Undergraduate,Partner,46049.0,11.0,342.0,9.0,112.0,19.0,14.0,19.0,6.0,5.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,2013.0,Gen X,49.0,2.0,0.0,89.41553398058252
Undergraduate,Partner,56715.0,52.0,258.0,79.5,239.0,120.5,81.0,9.0,1.0,7.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,Gen X,51.0,0.0,0.0,55.60294117647059
Undergraduate,Partner,79410.0,19.0,658.0,79.5,483.0,120.5,13.0,13.0,1.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,Baby Boomers,64.0,0.0,0.0,57.96350364963504
Undergraduate,Partner,57304.0,61.0,356.0,79.5,329.0,120.5,17.0,106.0,2.0,7.0,6.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,Baby Boomers,74.0,1.0,0.0,55.851851851851855
Undergraduate,Partner,44375.0,73.0,213.0,5.0,28.0,7.0,7.0,41.0,1.0,4.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,Gen X,60.0,1.0,0.0,147.4252491694352
Undergraduate,Partner,54450.0,0.0,454.0,0.0,171.0,8.0,19.0,32.0,6.0,9.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,Baby Boomers,69.0,2.0,0.0,79.60526315789474
Undergraduate,Partner,59594.0,74.0,457.0,4.0,29.0,0.0,0.0,9.0,1.0,8.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,Gen X,60.0,1.0,0.0,119.42685370741484
Undergraduate,Partner,80685.0,55.0,241.0,45.0,556.625,34.0,26.0,54.0,1.0,6.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,Millennials,31.0,0.0,0.0,80.36354581673307
PhD,Partner,40344.0,48.0,210.0,0.0,6.0,0.0,0.0,2.0,2.0,4.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,Gen X,51.0,1.0,0.0,185.06422018348624
