Education,Marital_Status,Income,Recency,Deals,online,Catalog,Store,NumWebVisitsMonth,month_enroll,Generation,Age,Childrens,Compaigns_Engagement,Income_to_Spending_Ratio,Cluster
Postgraduate,Alone,0.2923754031080293,24,3,4,1,4,7,12,Gen X,57,1,0,221.0427807486631,1
Undergraduate,Partner,0.44594662424872333,0,1,3,2,5,2,5,Baby Boomers,67,1,0,267.996015936255,2
Undergraduate,Alone,0.3898970103115559,96,2,4,1,5,5,4,Gen X,50,1,0,241.9324894514768,1
Postgraduate,Partner,0.34952332635914735,89,2,2,0,4,6,12,Baby Boomers,65,2,0,555.1978021978022,1
Postgraduate,Alone,0.2562432644314649,94,2,1,0,3,8,5,Gen X,60,3,0,1022.6,0
PhD,Alone,0.35005518500607724,98,6,4,5,7,6,10,Baby Boomers,65,1,1,102.65922920892496,1
PhD,Partner,0.3835130370455301,72,5,8,4,11,6,3,Gen X,56,1,0,57.92173017507724,1
Undergraduate,Alone,0.33968752010757713,1,4,7,2,4,8,12,Baby Boomers,65,1,0,131.8167115902965,1
Undergraduate,Alone,0.3835188804538733,26,6,4,2,8,5,12,Gen X,50,3,0,142.02777777777777,1
Undergraduate,Partner,0.15553333226092067,5,2,2,1,2,6,8,Millennials,40,1,1,314.04411764705884,0
Postgraduate,Partner,0.39037300868357333,22,3,5,1,6,7,6,Gen X,54,1,1,178.32298136645963,1
Postgraduate,Alone,0.3242200118625345,56,1,4,2,3,7,5,Baby Boomers,70,1,0,208.963963963964,1
Postgraduate,Partner,0.3723484358912232,74,4,3,1,4,6,7,Baby Boomers,69,2,0,307.0169491525424,1
Undergraduate,Partner,0.15215136154106831,24,1,2,0,3,9,10,Gen X,52,1,0,464.3333333333333,0
Undergraduate,Partner,0.5749259291022065,9,0,5,10,5,1,1,Baby Boomers,77,0,2,48.62769878883623,2
Postgraduate,Partner,0.195474910263088,10,2,1,0,3,7,8,Gen X,49,2,0,1223.0454545454545,0
Undergraduate,Partner,0.31533895328746103,35,1,1,0,3,8,12,Gen X,45,2,0,1096.6829268292684,1
Undergraduate,Partner,0.4901889188048852,56,1,8,6,6,3,5,Gen X,46,0,0,52.43541666666667,2
Postgraduate,Partner,0.368909382413532,7,6,4,4,3,5,10,Gen X,53,2,0,165.41846153846154,1
Undergraduate,Partner,0.1652259776604021,51,3,2,1,4,4,10,Gen X,52,1,0,238.7578947368421,0
PhD,Partner,0.27658167926730615,17,1,1,0,3,7,3,Gen X,53,1,0,925.8809523809524,1
Postgraduate,Alone,0.29444079290911285,30,2,1,1,2,4,11,Gen X,50,2,0,578.5833333333334,1
PhD,Partner,0.2156097015241219,21,2,2,0,3,5,5,Gen X,53,1,0,1489.55,0
Postgraduate,Partner,0.4273735496786372,2,2,6,3,12,5,7,Baby Boomers,69,2,0,81.00760456273764,2
Undergraduate,Alone,0.2837675174087663,85,1,1,0,2,6,5,Gen X,51,2,0,2666.4,1
Undergraduate,Alone,0.1944306232291809,65,2,2,1,3,6,2,Gen X,53,1,0,453.542372881356,0
Postgraduate,Alone,0.4269596065004115,64,1,9,3,9,6,4,Gen X,57,1,0,70.30947136563877,2
PhD,Partner,0.3526379261372105,11,2,6,2,4,7,12,Gen X,56,2,0,122.3956834532374,1
Undergraduate,Partner,0.4083406806549407,92,4,5,1,5,6,8,Baby Boomers,64,2,0,209.4948096885813,1
Undergraduate,Partner,0.43722389965157715,54,1,9,2,9,5,3,Gen X,53,1,0,85.41612483745124,2
Undergraduate,Partner,0.2689376397487974,4,2,4,1,3,7,4,Baby Boomers,72,1,0,200.61702127659572,1
Undergraduate,Alone,0.2633390103221029,53,3,5,2,4,8,8,Baby Boomers,68,1,0,104.135593220339,0
Postgraduate,Partner,0.312501103386344,39,6,8,4,8,8,10,Gen X,55,1,0,61.22558459422283,1
PhD,Partner,0.2638857968123129,49,4,3,0,4,9,8,Gen X,58,2,0,253.06164383561645,0
Postgraduate,Partner,0.3301670563402374,70,4,6,1,5,7,4,Baby Boomers,74,1,0,148.43887147335423,1
Postgraduate,Partner,0.44495797984672264,40,2,7,5,8,4,12,Baby Boomers,72,1,0,84.49244332493703,2
Undergraduate,Partner,0.38819433326929365,40,3,4,2,9,3,9,Baby Boomers,75,1,0,125.6497797356828,1
PhD,Alone,0.2639516545267447,43,4,3,2,2,9,9,Baby Boomers,72,2,0,243.13815789473685,0
PhD,Partner,0.45752855358753225,17,1,7,2,12,4,9,Gen X,48,1,0,87.06273525721456,2
Undergraduate,Partner,0.5142001184831388,40,2,5,3,6,6,5,Gen X,53,1,3,47.41656804733728,2
Postgraduate,Partner,0.3038756348628589,84,1,1,0,2,7,2,Gen X,56,2,0,2157.1,1
Undergraduate,Partner,0.5165304413781813,25,1,5,10,5,1,1,Silent Generation,81,0,1,56.43487394957983,2
Undergraduate,Alone,0.24704937599998478,62,3,5,0,3,9,2,Millennials,35,1,0,164.65071770334927,0
Undergraduate,Alone,0.3910517850557295,83,4,4,3,8,4,6,Gen X,46,1,0,105.57247706422018,1
Undergraduate,Partner,0.16487700983823672,47,1,2,1,2,8,1,Gen X,59,0,0,235.77083333333331,0
Undergraduate,Partner,0.35429990131916794,45,1,2,2,5,2,2,Baby Boomers,77,0,0,231.14864864864865,1
Undergraduate,Partner,0.2578016305184961,34,2,2,0,3,6,3,Gen X,53,3,0,590.5901639344262,0
Undergraduate,Partner,0.17935097522486398,3,3,2,0,4,6,1,Gen X,52,2,0,559.9772727272727,0
PhD,Partner,0.2481605950746708,1,1,1,0,2,6,4,Gen X,53,3,0,4322.25,0
Postgraduate,Alone,0.43732911326299295,18,1,2,10,10,1,10,Gen X,53,0,0,80.42105263157895,2
Undergraduate,Alone,0.42678614693284206,45,4,4,3,12,8,11,Gen X,59,1,1,46.54266958424508,2
PhD,Partner,0.37110676894184835,81,1,1,0,3,7,2,Gen X,56,1,0,1288.857142857143,1
Undergraduate,Partner,0.13577921915171895,77,1,1,1,2,8,12,Baby Boomers,66,0,0,311.5,0
Undergraduate,Partner,0.20430060331959649,23,3,2,0,4,7,5,Gen X,55,1,0,361.0769230769231,0
PhD,Partner,0.2482810145359392,48,1,1,0,2,8,4,Gen X,51,1,0,1504.1739130434785,0
PhD,Partner,0.3046789442876987,61,1,1,0,2,8,9,Gen X,53,1,0,2277.315789473684,1
Postgraduate,Alone,0.2756318045988513,60,2,2,0,3,7,3,Baby Boomers,67,2,0,635.0983606557377,1
Undergraduate,Alone,0.2301290128485752,75,1,6,1,6,7,3,Gen X,53,0,0,71.06236080178174,0
Postgraduate,Partner,0.19683508074073464,64,1,1,0,3,7,4,Millennials,42,1,0,732.4324324324324,0
Postgraduate,Alone,0.22504791972828697,54,1,1,0,3,6,2,Gen X,52,1,0,820.078947368421,0
Undergraduate,Partner,0.5758375237806566,84,1,6,5,11,2,12,Millennials,40,0,2,81.81520778072502,2
Undergraduate,Alone,0.24999875716330186,75,2,2,0,3,6,12,Gen X,52,2,0,1025.0882352941176,0
Undergraduate,Alone,0.4653931614107718,16,5,6,1,5,7,10,Gen X,58,2,0,240.96598639455783,2
Postgraduate,Partner,0.22452057663487587,79,2,1,1,2,8,5,Gen X,46,2,1,647.625,0
Undergraduate,Partner,0.4083406806549407,92,4,5,1,5,6,8,Baby Boomers,64,2,0,209.4948096885813,1
Postgraduate,Partner,0.14917164572818253,16,1,0,1,2,7,1,Millennials,39,0,0,683.0333333333333,0
Undergraduate,Partner,0.2999510278333567,96,1,1,1,4,2,4,Baby Boomers,61,0,0,340.184,1
Undergraduate,Partner,0.28328963403550195,30,2,3,0,4,8,2,Millennials,42,1,0,255.9102564102564,1
Undergraduate,Partner,0.24026160148843614,60,3,2,1,3,8,7,Baby Boomers,73,2,0,477.1714285714286,0
Postgraduate,Partner,0.26032963345309834,11,1,1,0,2,6,9,Baby Boomers,76,2,0,1654.909090909091,0
Undergraduate,Partner,0.1576595808578235,75,3,3,0,3,9,9,Gen X,46,1,0,333.0,0
Postgraduate,Alone,0.5054088417528492,36,3,3,7,10,3,10,Baby Boomers,77,0,1,40.63575129533679,2
Undergraduate,Partner,0.5270539885392033,71,1,7,5,10,4,9,Baby Boomers,79,0,2,36.20543144984669,2
Undergraduate,Partner,0.35766955721111415,88,1,2,2,8,1,10,Baby Boomers,67,0,0,167.34193548387097,1
Postgraduate,Partner,0.503410130411197,93,1,4,4,9,2,12,Gen X,54,0,0,59.16679302501896,2
Undergraduate,Partner,0.3635049922492486,93,4,10,7,5,8,12,Baby Boomers,68,1,1,60.12741751990899,1
PhD,Partner,0.4610441906726109,54,1,4,4,8,2,10,Millennials,43,0,0,56.30064308681672,2
Postgraduate,Partner,0.4575936699423417,41,4,4,4,5,2,3,Gen X,52,1,0,100.58115942028984,2
Undergraduate,Partner,0.3221282985024371,46,3,3,2,4,5,2,Gen X,53,1,0,220.34928229665076,1
Undergraduate,Partner,0.49978570574071246,28,1,3,4,9,1,6,Gen X,60,0,0,68.20370370370371,2
Undergraduate,Alone,0.48167048552331143,40,1,3,11,8,1,11,Baby Boomers,72,0,0,49.03251493032515,2
PhD,Alone,0.2857540957627662,82,1,2,0,3,7,9,Gen X,58,1,0,707.0877192982456,1
PhD,Partner,0.23569939560981434,38,2,7,3,5,8,8,Gen X,60,0,0,61.86578449905482,0
Undergraduate,Partner,0.45375542581868406,3,1,4,4,7,2,6,Gen X,56,0,0,62.965169569202565,2
Undergraduate,Alone,0.30487492974746944,87,3,4,0,4,8,10,Gen X,54,1,0,240.55555555555557,1
Undergraduate,Partner,0.19111414032510562,49,4,2,0,4,6,1,Gen X,53,2,0,341.42857142857144,0
Undergraduate,Alone,0.5818793009502794,16,0,6,7,12,2,2,Gen X,55,0,3,39.92762877820349,2
PhD,Partner,0.2734749742369772,65,2,5,2,9,6,9,Gen X,51,0,0,71.92883895131087,1
Postgraduate,Alone,0.4326780840684621,9,4,7,3,7,5,1,Baby Boomers,75,1,1,116.66546762589928,2
Undergraduate,Partner,0.39348462964138226,24,7,4,6,8,3,8,Baby Boomers,66,1,0,90.98430141287284,1
PhD,Partner,0.3218921629222329,25,1,1,0,3,7,4,Baby Boomers,70,2,2,1000.3260869565216,1
Undergraduate,Partner,0.11948464197836439,43,3,3,0,3,7,6,Gen X,47,1,0,375.70454545454544,0
Postgraduate,Partner,0.2036572848932588,10,1,1,0,3,7,7,Millennials,39,1,0,597.2765957446809,0
Postgraduate,Alone,0.3431736173542755,29,4,2,11,5,2,6,Baby Boomers,62,1,0,62.23396226415095,1
Undergraduate,Partner,0.3507437633907831,45,4,8,1,8,8,2,Baby Boomers,72,1,0,86.56143344709898,1
Undergraduate,Partner,0.5330446898578042,57,1,4,4,11,1,5,Baby Boomers,73,0,1,53.26810673443456,2
PhD,Partner,0.2911584722492419,20,1,0,0,3,3,2,Baby Boomers,75,2,0,3165.0,1
Undergraduate,Partner,0.44678071901621874,29,4,9,4,8,5,1,Gen X,55,1,0,45.83208701563562,2
Postgraduate,Partner,0.1687089743787734,82,3,1,1,3,6,12,Gen X,55,2,0,356.3384615384616,0
Undergraduate,Partner,0.24683502306035177,68,4,4,1,3,8,5,Gen X,48,1,0,196.45714285714288,0
Undergraduate,Alone,0.2490032269445798,65,1,1,0,3,5,4,Gen X,59,1,0,867.6,0
PhD,Partner,0.5870460978054931,99,1,8,5,4,7,9,Gen X,56,2,2,88.00649350649351,2
Undergraduate,Partner,0.43424564369405566,9,2,6,6,7,4,11,Baby Boomers,67,1,0,58.42869955156951,2
Undergraduate,Partner,0.2831345957762711,20,2,3,0,4,7,2,Baby Boomers,71,1,0,297.74626865671644,1
Postgraduate,Alone,0.4326280150845182,78,1,7,5,10,4,11,Baby Boomers,69,0,0,42.11493506493507,2
PhD,Partner,0.4046172705791001,26,1,2,1,3,3,11,Gen X,55,1,0,688.4137931034483,1
Postgraduate,Alone,0.29035705144762647,68,1,3,2,4,3,10,Millennials,38,0,0,189.03225806451613,1
PhD,Partner,0.38835135657303765,79,2,7,5,13,5,1,Baby Boomers,64,1,1,55.195357833655706,1
Undergraduate,Alone,0.40794159171267413,25,7,10,2,12,7,4,Gen X,46,1,0,51.24915254237288,1
Undergraduate,Partner,0.42115759319252827,83,3,5,3,12,5,8,Baby Boomers,65,1,0,76.68742368742369,2
Postgraduate,Partner,0.14118453682748167,32,1,1,0,3,8,10,Millennials,44,1,0,606.6875,0
Undergraduate,Partner,0.1388960698463784,49,2,1,0,3,7,8,Gen X,45,1,0,415.3695652173913,0
Postgraduate,Partner,0.490068111602528,50,2,7,3,6,4,8,Gen X,49,1,0,65.12855910267471,2
Postgraduate,Alone,0.4628864485802372,84,3,6,3,13,4,3,Gen X,49,1,0,81.83604651162791,2
Postgraduate,Partner,0.5105271754377875,96,1,4,6,4,2,6,Gen X,55,0,0,48.6934396076027,2
PhD,Partner,0.4279270707014081,56,7,8,2,5,7,6,Baby Boomers,79,3,1,144.17567567567568,2
Undergraduate,Partner,0.4979894009585446,85,2,11,8,8,6,1,Baby Boomers,70,1,1,40.3130890052356,2
Postgraduate,Partner,0.3454707156962622,63,5,6,2,5,6,11,Gen X,53,1,0,131.19473684210527,1
PhD,Partner,0.4085743588070969,17,10,7,4,9,5,6,Gen X,54,2,0,82.31657608695652,1
PhD,Alone,0.3021720029925295,11,4,6,1,4,8,1,Baby Boomers,75,2,0,159.37918215613382,1
Undergraduate,Partner,0.5521579643260235,62,1,7,11,10,4,7,Millennials,37,0,3,34.73811410459588,2
Undergraduate,Partner,0.39296380383137114,48,7,7,2,9,6,10,Gen X,47,1,0,94.55392156862744,1
Undergraduate,Partner,0.25607070015914174,86,2,2,0,4,6,12,Millennials,35,1,0,476.8666666666667,0
Undergraduate,Partner,0.4361545230571126,73,2,4,7,13,2,1,Baby Boomers,66,0,0,62.67177033492823,2
Undergraduate,Alone,0.23722244470948248,36,1,2,0,3,7,12,Gen X,48,1,0,599.1272727272727,0
PhD,Partner,0.3666120728752282,34,6,4,2,9,9,8,Gen X,56,1,1,50.16353383458647,1
Undergraduate,Partner,0.470023458324437,16,4,9,5,7,5,11,Baby Boomers,66,1,0,49.69230769230769,2
Undergraduate,Partner,0.4526217964213043,48,1,9,7,13,4,1,Millennials,37,0,0,50.13689604685212,2
Postgraduate,Partner,0.3658927082631026,61,7,4,3,5,5,2,Gen X,50,2,0,122.13990825688072,1
Postgraduate,Alone,0.22504791972828697,54,1,1,0,3,6,2,Gen X,52,1,0,820.078947368421,0
Undergraduate,Partner,0.29671226680196394,56,6,7,1,6,8,8,Gen X,48,1,0,96.36238532110092,1
Postgraduate,Partner,0.3709647659299625,74,13,8,2,9,8,11,Gen X,52,2,0,72.43373493975903,1
PhD,Alone,0.3443349799880013,35,2,5,10,5,8,8,Baby Boomers,70,0,1,35.57808022922636,1
Postgraduate,Partner,0.4234004650074731,65,1,4,3,6,2,3,Gen X,51,0,1,68.10991379310344,2
Postgraduate,Partner,0.3887234614992909,48,9,5,2,10,6,7,Gen X,53,2,0,88.99688473520249,1
Postgraduate,Partner,0.32658575552728636,88,6,11,8,5,8,11,Gen X,50,1,1,44.62977099236641,1
PhD,Partner,0.5080125592017882,19,1,2,8,13,1,10,Gen X,54,0,0,83.70201484623541,2
Undergraduate,Partner,0.3701893105330624,21,5,5,5,12,5,6,Baby Boomers,67,1,0,59.51157662624036,1
Undergraduate,Partner,0.5349298514339864,27,1,3,4,10,1,2,Millennials,37,0,0,70.29966611018364,2
Postgraduate,Alone,0.3224078606478162,86,4,3,2,2,8,8,Gen X,50,2,0,384.15,1
Undergraduate,Partner,0.47979355137279617,92,3,10,4,9,7,11,Gen X,60,1,0,44.35343787696019,2
Undergraduate,Partner,0.5110931224236622,1,1,4,8,9,2,4,Millennials,39,0,0,48.552503052503056,2
Postgraduate,Partner,0.152784512925888,14,1,3,1,2,8,4,Gen X,48,0,0,287.4109589041096,0
Undergraduate,Alone,0.3570097346794301,74,2,4,2,4,5,3,Gen X,45,1,0,188.24,1
Undergraduate,Partner,0.38068667216071705,84,5,10,3,8,8,11,Baby Boomers,63,1,0,65.29156908665105,1
Undergraduate,Partner,0.2378107357073398,4,1,2,0,4,5,9,Gen X,47,1,0,423.5769230769231,0
Postgraduate,Partner,0.26940278041309756,50,1,3,0,3,8,9,Gen X,53,1,0,356.4811320754717,1
Undergraduate,Alone,0.19783464791286143,2,2,2,0,3,9,11,Gen X,55,1,0,257.0,0
PhD,Alone,0.5497311625577052,73,1,10,2,6,3,6,Millennials,42,0,0,45.33957358294332,2
Undergraduate,Partner,0.460460010577079,21,1,4,5,12,3,5,Gen X,54,0,0,42.07581227436823,2
Undergraduate,Alone,0.26881312878184166,82,1,2,1,3,6,2,Gen X,49,1,0,448.7738095238095,1
PhD,Partner,0.26687137423001317,14,2,2,0,3,7,5,Gen X,52,1,0,779.1875,1
Undergraduate,Alone,0.015080302634880796,56,0,0,0,0,14,4,Gen X,52,1,0,700.4,0
Undergraduate,Partner,0.3971804774678818,20,12,7,4,9,7,11,Gen X,49,2,0,79.94133697135061,1
PhD,Alone,0.5238851771062035,54,0,4,6,7,1,4,Baby Boomers,77,0,0,66.47649918962723,2
Undergraduate,Partner,0.20376220200883377,77,3,2,2,2,7,12,Baby Boomers,67,2,0,250.7767857142857,0
PhD,Alone,0.4822635849351536,5,1,4,6,4,3,2,Millennials,38,0,2,44.63449939686369,2
Undergraduate,Partner,0.14360891565266343,65,2,1,1,3,5,3,Baby Boomers,65,1,0,358.90909090909093,0
Postgraduate,Partner,0.38814198668838584,33,4,6,3,13,9,12,Gen X,50,1,1,37.69729015201586,1
Postgraduate,Partner,0.36488115565198276,65,6,5,1,5,7,5,Baby Boomers,67,2,1,195.87822878228783,1
PhD,Partner,0.45695317489378096,41,4,7,3,13,5,6,Gen X,50,1,0,76.64048672566372,2
Postgraduate,Alone,0.3224078606478162,86,4,3,2,2,8,8,Gen X,50,2,0,384.15,1
Postgraduate,Partner,0.1699323976547924,92,2,3,0,3,8,9,Millennials,37,1,0,226.5145631067961,0
Postgraduate,Alone,0.1699323976547924,97,6,5,1,5,9,10,Millennials,37,1,0,86.73234200743494,0
Undergraduate,Alone,0.06252919160714282,91,1,1,1,2,8,12,Millennials,36,1,0,420.6818181818182,0
PhD,Alone,0.4487917557337214,0,1,3,6,6,1,12,Baby Boomers,66,0,0,58.63840830449827,2
PhD,Partner,0.47143192434708897,59,3,3,4,9,8,10,Gen X,54,1,1,66.26979742173113,2
Postgraduate,Alone,0.4008512303821296,4,3,11,2,12,7,1,Gen X,58,1,0,52.51329787234042,1
Undergraduate,Partner,0.2302720568246242,5,2,3,0,4,7,3,Millennials,36,1,0,443.44444444444446,0
Postgraduate,Partner,0.48689564362578375,48,4,9,2,12,5,3,Baby Boomers,64,2,0,77.67738589211618,2
Undergraduate,Partner,0.4379656963281322,99,1,5,4,10,3,11,Gen X,47,0,0,47.591467823571946,2
PhD,Alone,0.35487733278778316,81,1,0,0,3,5,5,Baby Boomers,72,3,0,2856.1666666666665,1
Undergraduate,Alone,0.3583109671359935,95,3,9,2,10,7,8,Baby Boomers,61,1,0,65.55233291298865,1
Postgraduate,Partner,0.29908032963096604,43,1,3,0,3,8,1,Millennials,39,1,0,423.86,1
Postgraduate,Partner,0.21974128326294037,5,1,2,0,3,6,9,Millennials,38,0,0,379.875,0
Undergraduate,Alone,0.223814734563426,50,1,4,0,3,8,11,Baby Boomers,62,0,0,185.52694610778445,0
Undergraduate,Alone,0.43914921677554447,76,2,8,3,7,7,1,Baby Boomers,68,1,0,97.53766617429838,2
Postgraduate,Partner,0.2661028154696974,46,1,0,0,3,6,3,Gen X,50,2,0,1621.0434782608695,1
Postgraduate,Alone,0.3910111874591017,68,1,1,1,4,1,10,Baby Boomers,74,1,0,625.3260869565217,1
Postgraduate,Partner,0.4969570190107013,33,1,4,4,7,1,3,Gen X,60,0,0,119.81279251170048,2
Undergraduate,Partner,0.427530132154582,50,1,6,4,6,5,9,Baby Boomers,69,1,0,57.81464737793852,2
Undergraduate,Partner,0.4931991290392527,85,1,4,5,4,2,5,Baby Boomers,63,0,1,73.65053242981607,2
Undergraduate,Partner,0.44692332346736474,63,5,9,6,12,6,8,Gen X,51,1,0,57.44889267461669,2
Postgraduate,Partner,0.2645902493764867,89,2,1,0,3,7,9,Gen X,58,2,0,1482.16,1
Postgraduate,Partner,0.32907550129025703,81,7,4,2,4,8,10,Baby Boomers,63,2,1,196.5625,1
Undergraduate,Alone,0.22980197833329957,77,1,1,0,2,7,6,Gen X,49,1,0,1592.95,0
Undergraduate,Alone,0.19764466627718139,50,4,2,1,4,6,1,Baby Boomers,64,3,0,266.8137254901961,0
PhD,Alone,0.4618063569914858,10,3,7,3,13,5,7,Gen X,49,1,0,67.87137330754352,2
Undergraduate,Partner,0.28328963403550195,30,2,3,0,4,8,2,Millennials,42,1,0,255.9102564102564,1
Postgraduate,Partner,0.3444200530141304,66,6,7,1,7,7,11,Gen X,49,2,0,108.47379912663756,1
Undergraduate,Partner,0.17939397595946652,16,1,1,0,2,8,11,Millennials,37,1,0,1449.7058823529412,0
Undergraduate,Alone,0.5128198524730472,12,1,5,10,5,1,6,Baby Boomers,71,1,0,100.83964646464646,2
Undergraduate,Partner,0.3113147147018015,30,2,3,0,3,8,6,Millennials,40,1,0,481.7608695652174,1
Undergraduate,Alone,0.3338952475354413,8,2,6,3,5,5,1,Baby Boomers,73,1,0,117.83292383292384,1
Postgraduate,Alone,0.42769228101877693,93,4,5,4,10,4,12,Baby Boomers,61,1,1,50.4113475177305,2
Undergraduate,Partner,0.489179993408675,14,2,5,4,12,2,4,Baby Boomers,71,1,0,89.55410225921521,2
PhD,Partner,0.3792675542970546,53,5,11,1,6,9,9,Baby Boomers,75,2,0,87.7045813586098,1
PhD,Partner,0.489011740166117,26,11,6,3,5,4,3,Baby Boomers,68,3,0,73.8792934249264,2
PhD,Alone,0.5277776032029744,23,1,7,6,12,3,11,Baby Boomers,79,0,2,62.965779467680605,2
Undergraduate,Partner,0.2773032409921378,92,3,2,0,3,8,11,Baby Boomers,71,2,0,722.1851851851852,1
Postgraduate,Alone,0.5666596372375673,29,1,3,4,10,1,2,Millennials,34,0,1,35.896237623762374,2
Postgraduate,Partner,0.19726459469245858,41,1,1,0,3,7,10,Millennials,39,1,0,522.3269230769231,0
Undergraduate,Partner,0.29671226680196394,56,6,7,1,6,8,8,Gen X,48,1,0,96.36238532110092,1
PhD,Partner,0.2721107086398581,19,4,5,1,5,8,3,Baby Boomers,65,1,0,142.5410447761194,1
Undergraduate,Partner,0.31683294633917136,4,1,3,1,3,6,3,Millennials,43,2,0,307.5034013605442,1
PhD,Partner,0.5215566801963628,89,1,4,5,8,1,4,Baby Boomers,78,0,2,45.36929922135706,2
Undergraduate,Partner,0.25054621035136865,71,1,2,1,4,7,6,Millennials,33,0,0,255.0,0
Postgraduate,Alone,0.4079872099394446,81,1,7,2,7,7,1,Gen X,49,1,0,119.29388560157793,1
Undergraduate,Partner,0.2485284978989629,31,1,1,0,2,6,1,Baby Boomers,69,3,0,2308.866666666667,0
Postgraduate,Partner,0.5036796198081611,53,1,4,7,5,1,12,Baby Boomers,78,0,0,70.67239819004524,2
Undergraduate,Alone,0.52605626246137,78,1,5,3,6,1,12,Baby Boomers,75,0,0,84.6611909650924,2
Postgraduate,Partner,0.3211958598281906,80,2,2,1,3,4,4,Gen X,59,1,0,695.5,1
Undergraduate,Alone,0.5204719267313334,18,1,3,10,13,1,2,Millennials,38,0,0,104.5771208226221,2
PhD,Alone,0.2567010791373035,37,2,1,1,2,5,5,Gen X,52,2,1,731.8367346938776,0
Postgraduate,Partner,0.2866429074222023,52,4,3,1,4,7,8,Baby Boomers,73,2,0,239.301775147929,1
Undergraduate,Partner,0.41367316251400815,39,1,3,2,6,2,6,Gen X,60,0,0,205.62541806020067,2
Undergraduate,Partner,0.25076644232994194,11,7,3,2,5,7,4,Gen X,45,1,0,158.2262443438914,0
Undergraduate,Partner,0.49169515659234825,33,1,7,5,12,3,12,Millennials,38,0,1,45.06183115338882,2
PhD,Partner,0.22733214215417932,22,2,3,1,4,8,12,Baby Boomers,63,1,0,203.20645161290324,0
Undergraduate,Partner,0.48366021473527504,83,1,4,3,5,2,2,Baby Boomers,70,0,0,83.26008968609865,2
Undergraduate,Partner,0.09789448495494973,43,1,2,0,2,9,8,Millennials,37,1,1,236.6206896551724,0
Postgraduate,Partner,0.31645809510386425,74,3,6,1,5,7,8,Gen X,60,1,0,145.15434083601286,1
PhD,Alone,0.3618164577701012,54,1,2,0,4,3,4,Gen X,58,1,0,553.3578947368421,1
PhD,Alone,0.3368017004921724,3,5,7,1,6,8,10,Gen X,52,1,0,114.22641509433964,1
Postgraduate,Partner,0.12413817885913311,96,5,3,0,4,7,2,Baby Boomers,65,2,0,364.7659574468085,0
Undergraduate,Alone,0.2583448297766733,68,3,7,1,4,9,10,Millennials,41,1,1,106.5132743362832,0
Undergraduate,Partner,0.4951033584150757,2,1,2,5,13,6,9,Gen X,54,1,0,54.21631205673759,2
PhD,Partner,0.2620136247112793,40,1,1,1,3,2,4,Gen X,50,1,0,1047.5142857142855,0
Postgraduate,Partner,0.36939547398022654,64,4,8,5,3,7,6,Gen X,60,1,0,95.80604982206404,1
Postgraduate,Partner,0.5646530371901237,26,1,4,7,12,2,9,Baby Boomers,69,0,1,38.36139455782313,2
Postgraduate,Alone,0.46428343584619575,69,1,4,5,10,3,6,Baby Boomers,70,0,1,52.952023988006,2
Undergraduate,Partner,0.3125073768333522,57,2,1,0,3,4,8,Baby Boomers,65,2,0,1391.0,1
Undergraduate,Partner,0.1969477579874445,78,2,2,0,3,7,3,Baby Boomers,64,2,0,661.3658536585366,0
PhD,Partner,0.37075172359586983,71,1,2,0,2,8,7,Baby Boomers,62,2,0,1386.4615384615386,1
Undergraduate,Partner,0.47082165412298554,59,4,5,5,11,3,1,Gen X,48,1,0,62.97546012269939,2
Postgraduate,Alone,0.3539087427023723,28,5,10,5,4,9,3,Millennials,35,1,1,72.1830985915493,1
Postgraduate,Partner,0.4077020618743807,61,5,7,2,5,6,3,Gen X,52,1,0,150.70324189526184,1
PhD,Partner,0.43634299364655793,22,1,4,4,8,2,4,Baby Boomers,61,1,0,129.49802371541503,2
Undergraduate,Alone,0.4535375199477101,95,1,4,5,11,3,8,Millennials,37,0,0,44.63914174252276,2
Postgraduate,Partner,0.08749180886604142,38,1,2,0,3,9,12,Gen X,47,0,0,217.42105263157896,0
Undergraduate,Alone,0.430690089338731,19,1,6,3,9,4,8,Millennials,35,0,1,37.4616724738676,2
Undergraduate,Alone,0.243983782013763,92,4,5,1,5,8,8,Gen X,50,1,0,125.75925925925924,0
Undergraduate,Partner,0.2263479674657615,24,2,1,1,2,8,12,Gen X,48,2,0,1011.3870967741937,0
Undergraduate,Partner,0.3787803678769845,21,3,5,3,13,4,10,Millennials,41,1,0,62.85034013605442,1
Undergraduate,Partner,0.20566279197328496,35,1,1,0,2,7,10,Millennials,42,1,0,1772.4375,0
Undergraduate,Alone,0.38851416951586326,9,2,3,2,7,3,5,Millennials,38,1,0,183.60128617363344,1
Undergraduate,Partner,0.4561709976310122,23,1,4,1,5,4,1,Gen X,60,1,0,304.57709251101323,2
Postgraduate,Partner,0.3642260759321563,92,7,9,6,9,8,11,Baby Boomers,69,1,0,45.98350694444444,1
PhD,Partner,0.35671567351258876,55,1,3,0,4,7,8,Gen X,60,1,1,423.90983606557376,1
Undergraduate,Partner,0.13654999265731108,14,3,2,0,4,8,1,Gen X,54,1,0,244.06493506493507,0
Postgraduate,Partner,0.442630810899263,78,1,5,7,6,3,9,Millennials,43,0,0,51.71761055081458,2
