Education,Marital_Status,Income,Recency,wines,fruits,meat,fist,sweets,golds,DealsPurchases,onlinePurchases,CatalogPurchases,StorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,month_enroll,year_enroll,Age,Childrens,Compaigns_Engagement,Income_to_Spending_Ratio,Generation
PhD,Partner,56242.0,72.0,689.0,8.0,167.0,11.0,8.0,88.0,5.0,8.0,4.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,56.0,1.0,0.0,57.921730175077236,Gen X
Undergraduate,Alone,48904.0,1.0,283.0,10.0,38.0,0.0,13.0,27.0,4.0,7.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,65.0,1.0,0.0,131.8167115902965,Baby Boomers
Undergraduate,Alone,56243.0,26.0,347.0,0.0,35.0,4.0,3.0,7.0,6.0,4.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,50.0,2.5,0.0,142.02777777777777,Gen X
Undergraduate,Partner,21355.0,5.0,5.0,13.0,14.0,0.0,5.0,31.0,2.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,40.0,1.0,0.0,314.04411764705884,Millennials
Postgraduate,Partner,57420.0,22.0,280.0,0.0,18.0,0.0,0.0,24.0,3.0,5.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,54.0,1.0,0.0,178.32298136645963,Gen X
Postgraduate,Alone,46390.0,56.0,95.0,14.0,64.0,2.0,9.0,38.0,1.0,4.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,70.0,1.0,0.0,208.96396396396398,Baby Boomers
Postgraduate,Partner,54342.0,74.0,84.0,10.0,34.0,11.0,10.0,28.0,4.0,3.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,2013.0,69.0,2.0,0.0,307.0169491525424,Baby Boomers
Undergraduate,Partner,20895.0,24.0,18.0,3.0,17.0,3.0,0.0,4.0,1.0,2.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,52.0,1.0,0.0,464.3333333333333,Gen X
Undergraduate,Partner,92344.0,9.0,992.0,24.0,556.625,51.0,19.0,119.0,0.0,5.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,77.0,0.0,0.0,48.62769878883623,Baby Boomers
Postgraduate,Partner,26907.0,10.0,9.0,1.0,7.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,49.0,2.0,0.0,969.270749587855,Gen X
Undergraduate,Partner,44964.0,35.0,19.0,1.0,17.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,45.0,2.0,0.0,969.270749587855,Gen X
Undergraduate,Partner,75507.0,56.0,709.0,79.5,374.0,104.0,80.0,80.0,1.0,8.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,46.0,0.0,0.0,52.43541666666667,Gen X
Postgraduate,Partner,53761.0,7.0,158.0,0.0,76.0,13.0,7.0,71.0,6.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,53.0,2.0,0.0,165.41846153846154,Gen X
Undergraduate,Partner,22682.0,51.0,10.0,14.0,29.0,4.0,2.0,36.0,3.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,52.0,1.0,0.0,238.7578947368421,Gen X
PhD,Partner,38887.0,17.0,25.0,1.0,13.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,53.0,1.0,0.0,925.8809523809524,Gen X
Postgraduate,Alone,41658.0,30.0,8.0,4.0,12.0,15.0,4.0,29.0,2.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,50.0,2.0,0.0,578.5833333333334,Gen X
PhD,Partner,29791.0,21.0,14.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,53.0,1.0,0.0,969.270749587855,Gen X
Postgraduate,Partner,63915.0,2.0,622.0,7.0,115.0,30.0,0.0,15.0,2.0,6.0,3.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,2013.0,69.0,2.0,0.0,81.00760456273764,Baby Boomers
Undergraduate,Alone,39996.0,85.0,11.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,51.0,2.0,0.0,969.270749587855,Gen X
Undergraduate,Alone,26759.0,65.0,25.0,3.0,16.0,8.0,5.0,2.0,2.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,53.0,1.0,0.0,453.54237288135596,Gen X
Postgraduate,Alone,63841.0,64.0,635.0,15.0,100.0,20.0,7.0,126.5,1.0,9.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,57.0,1.0,0.0,70.30947136563877,Gen X
PhD,Partner,51039.0,11.0,100.0,64.0,79.0,65.0,0.0,109.0,2.0,6.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,56.0,2.0,0.0,122.39568345323741,Gen X
Undergraduate,Partner,60544.0,92.0,201.0,2.0,43.0,3.0,5.0,35.0,4.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,64.0,2.0,0.0,209.4948096885813,Baby Boomers
Undergraduate,Partner,65685.0,54.0,642.0,14.0,49.0,0.0,7.0,57.0,1.0,9.0,2.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,53.0,1.0,0.0,85.41612483745124,Gen X
Undergraduate,Partner,37716.0,4.0,97.0,1.0,41.0,6.0,2.0,41.0,2.0,4.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,72.0,1.0,0.0,200.61702127659575,Baby Boomers
Undergraduate,Alone,36864.0,53.0,204.0,5.0,39.0,17.0,0.0,89.0,3.0,5.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,68.0,1.0,0.0,104.13559322033899,Baby Boomers
Postgraduate,Partner,44511.0,39.0,513.0,7.0,133.0,46.0,14.0,14.0,6.0,8.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,55.0,1.0,0.0,61.22558459422283,Gen X
PhD,Partner,36947.0,49.0,88.0,3.0,21.0,4.0,1.0,29.0,4.0,3.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,58.0,2.0,0.0,253.06164383561645,Gen X
Postgraduate,Partner,47352.0,70.0,172.0,12.0,112.0,8.0,0.0,15.0,4.0,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,74.0,1.0,0.0,148.43887147335423,Baby Boomers
Postgraduate,Partner,67087.0,40.0,329.0,35.0,222.0,120.5,35.0,43.0,2.0,7.0,5.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,72.0,1.0,0.0,84.49244332493703,Baby Boomers
Undergraduate,Partner,57045.0,40.0,296.0,13.0,104.0,11.0,13.0,17.0,3.0,4.0,2.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,75.0,1.0,0.0,125.64977973568281,Baby Boomers
PhD,Alone,36957.0,43.0,100.0,2.0,16.0,2.0,1.0,31.0,4.0,3.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,72.0,2.0,0.0,243.13815789473685,Baby Boomers
PhD,Partner,69389.0,17.0,422.0,7.0,238.0,69.0,46.0,15.0,1.0,7.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,48.0,1.0,0.0,87.06273525721456,Gen X
Undergraduate,Partner,80134.0,40.0,1218.0,16.0,272.0,104.0,0.0,80.0,2.0,5.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,53.0,1.0,0.0,47.41656804733728,Gen X
Postgraduate,Partner,43142.0,84.0,5.0,1.0,7.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,56.0,2.0,0.0,969.270749587855,Gen X
Undergraduate,Partner,80589.0,25.0,507.0,79.5,520.0,120.5,40.0,26.0,1.0,5.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,81.0,0.0,0.0,56.43487394957983,Silent Generation
Undergraduate,Alone,34412.0,62.0,52.0,12.0,50.0,4.0,36.0,55.0,3.0,5.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,35.0,1.0,0.0,164.65071770334927,Millennials
Undergraduate,Alone,57537.0,83.0,191.0,56.0,139.0,51.0,8.0,100.0,4.0,4.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,46.0,1.0,0.0,105.57247706422018,Gen X
Undergraduate,Partner,22634.0,47.0,2.0,23.0,11.0,8.0,6.0,46.0,1.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,59.0,0.0,0.0,235.77083333333334,Gen X
Undergraduate,Partner,51315.0,45.0,68.0,28.0,39.0,16.0,30.0,41.0,1.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,77.0,0.0,0.0,231.14864864864865,Baby Boomers
Undergraduate,Partner,36026.0,34.0,20.0,4.0,10.0,6.0,4.0,17.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,53.0,2.5,0.0,590.5901639344262,Gen X
Undergraduate,Partner,24639.0,3.0,20.0,3.0,16.0,0.0,4.0,1.0,3.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,52.0,2.0,0.0,559.9772727272727,Gen X
PhD,Partner,34578.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,53.0,2.5,0.0,969.270749587855,Gen X
Postgraduate,Alone,65704.0,18.0,279.0,79.5,74.0,38.0,8.0,126.5,1.0,2.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,53.0,0.0,0.0,80.42105263157895,Gen X
Undergraduate,Alone,63810.0,45.0,977.0,12.0,253.0,16.0,12.0,101.0,4.0,4.0,3.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,59.0,1.0,0.0,46.542669584245075,Gen X
PhD,Partner,54132.0,81.0,30.0,1.0,8.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,56.0,1.0,0.0,969.270749587855,Gen X
Undergraduate,Partner,18690.0,77.0,6.0,1.0,7.0,23.0,4.0,19.0,1.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,66.0,0.0,0.0,311.5,Baby Boomers
Undergraduate,Partner,28164.0,23.0,3.0,18.0,26.0,11.0,8.0,12.0,3.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,55.0,1.0,0.0,361.0769230769231,Gen X
PhD,Partner,34596.0,48.0,14.0,0.0,2.0,0.0,0.0,7.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,51.0,1.0,0.0,969.270749587855,Gen X
PhD,Partner,43269.0,61.0,10.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,53.0,1.0,0.0,969.270749587855,Gen X
Postgraduate,Alone,38741.0,60.0,7.0,10.0,17.0,8.0,6.0,13.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,67.0,2.0,0.0,635.0983606557377,Baby Boomers
Undergraduate,Alone,31907.0,75.0,33.0,79.5,64.0,120.5,16.0,74.0,1.0,6.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,53.0,0.0,0.0,71.06236080178174,Gen X
Postgraduate,Partner,27100.0,64.0,12.0,0.0,13.0,2.0,0.0,10.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,42.0,1.0,0.0,732.4324324324324,Millennials
Postgraduate,Alone,31163.0,54.0,2.0,3.0,10.0,11.0,2.0,10.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,52.0,1.0,0.0,820.078947368421,Gen X
Undergraduate,Partner,92533.0,84.0,693.0,21.0,118.0,110.0,81.0,42.0,1.0,6.0,5.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,40.0,0.0,0.0,81.81520778072502,Millennials
Undergraduate,Alone,34853.0,75.0,9.0,3.0,15.0,2.0,3.0,2.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,52.0,2.0,0.0,969.270749587855,Gen X
Undergraduate,Alone,70844.0,16.0,129.0,26.0,67.0,3.0,67.0,2.0,5.0,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,58.0,2.0,0.0,240.96598639455783,Gen X
Postgraduate,Partner,31086.0,79.0,16.0,2.0,11.0,3.0,0.0,16.0,2.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,46.0,2.0,0.0,647.625,Gen X
Undergraduate,Partner,60544.0,92.0,201.0,2.0,43.0,3.0,5.0,35.0,4.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,64.0,2.0,0.0,209.4948096885813,Baby Boomers
Postgraduate,Partner,20491.0,16.0,5.0,4.0,5.0,4.0,2.0,10.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,39.0,0.0,0.0,683.0333333333333,Millennials
Undergraduate,Partner,42523.0,96.0,14.0,36.0,11.0,3.0,26.0,35.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,61.0,0.0,0.0,340.184,Baby Boomers
Undergraduate,Partner,39922.0,30.0,29.0,12.0,59.0,19.0,1.0,36.0,2.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,42.0,1.0,0.0,255.9102564102564,Millennials
Undergraduate,Partner,33402.0,60.0,26.0,2.0,19.0,10.0,5.0,8.0,3.0,2.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,2013.0,73.0,2.0,0.0,477.1714285714286,Baby Boomers
Postgraduate,Partner,36408.0,11.0,9.0,1.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,76.0,2.0,0.0,969.270749587855,Baby Boomers
Undergraduate,Partner,21645.0,75.0,14.0,0.0,23.0,4.0,5.0,19.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,46.0,1.0,0.0,333.0,Gen X
Postgraduate,Alone,78427.0,36.0,972.0,19.0,556.625,120.5,26.0,126.5,3.0,3.0,7.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,77.0,0.0,0.0,40.63575129533679,Baby Boomers
Undergraduate,Partner,82657.0,71.0,966.0,79.5,556.625,120.5,81.0,126.0,1.0,7.0,5.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,79.0,0.0,0.0,36.20543144984669,Baby Boomers
Undergraduate,Partner,51876.0,88.0,99.0,27.0,102.0,28.0,48.0,6.0,1.0,2.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,67.0,0.0,0.0,167.34193548387097,Baby Boomers
Postgraduate,Partner,78041.0,93.0,482.0,35.0,553.0,72.0,81.0,17.0,1.0,4.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,54.0,0.0,0.0,59.166793025018954,Gen X
Undergraduate,Partner,52852.0,93.0,714.0,8.0,99.0,11.0,0.0,47.0,4.0,10.0,7.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,68.0,1.0,0.0,60.12741751990899,Baby Boomers
PhD,Partner,70038.0,54.0,587.0,54.0,348.0,71.0,54.0,126.5,1.0,4.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,43.0,0.0,0.0,56.30064308681672,Millennials
Postgraduate,Partner,69401.0,41.0,399.0,27.0,159.0,58.0,8.0,39.0,4.0,4.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,2013.0,52.0,1.0,0.0,100.58115942028985,Gen X
Undergraduate,Partner,46053.0,46.0,56.0,10.0,92.0,19.0,7.0,25.0,3.0,3.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,53.0,1.0,0.0,220.34928229665073,Gen X
Undergraduate,Partner,77343.0,28.0,227.0,79.5,556.625,98.0,54.0,31.0,1.0,3.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,60.0,0.0,0.0,68.20370370370371,Gen X
Undergraduate,Alone,73892.0,40.0,703.0,79.5,556.625,0.0,58.0,43.0,1.0,3.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,72.0,0.0,0.0,49.03251493032515,Baby Boomers
PhD,Alone,40304.0,82.0,37.0,0.0,17.0,0.0,0.0,3.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,58.0,1.0,0.0,707.0877192982456,Gen X
PhD,Partner,32727.0,38.0,167.0,13.0,180.0,86.0,13.0,70.0,2.0,7.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,60.0,0.0,0.0,61.86578449905482,Gen X
Undergraduate,Partner,68695.0,3.0,458.0,79.5,356.0,106.0,50.0,40.0,1.0,4.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,56.0,0.0,0.0,62.965169569202565,Gen X
Undergraduate,Alone,43300.0,87.0,91.0,3.0,52.0,2.0,1.0,31.0,3.0,4.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,54.0,1.0,0.0,240.55555555555554,Gen X
Undergraduate,Partner,26290.0,49.0,15.0,8.0,16.0,11.0,5.0,22.0,4.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,53.0,2.0,0.0,341.42857142857144,Gen X
Undergraduate,Alone,93790.0,16.0,1226.5,68.0,556.625,89.0,81.0,45.0,0.0,6.0,7.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,55.0,0.0,0.0,39.92762877820349,Gen X
PhD,Partner,38410.0,65.0,153.0,64.0,123.0,116.0,64.0,14.0,2.0,5.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,51.0,0.0,0.0,71.92883895131087,Gen X
Postgraduate,Alone,64866.0,9.0,508.0,5.0,21.0,7.0,5.0,10.0,4.0,7.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,75.0,1.0,0.0,116.66546762589928,Baby Boomers
Undergraduate,Partner,57957.0,24.0,290.0,59.0,177.0,77.0,5.0,29.0,6.0,4.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,8.0,2013.0,66.0,1.0,0.0,90.98430141287284,Baby Boomers
PhD,Partner,46015.0,25.0,38.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,70.0,2.0,0.0,969.270749587855,Baby Boomers
Undergraduate,Partner,16531.0,43.0,2.0,13.0,6.0,7.0,5.0,11.0,3.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,47.0,1.0,0.0,375.70454545454544,Gen X
Postgraduate,Partner,28072.0,10.0,30.0,0.0,10.0,2.0,0.0,5.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,2013.0,39.0,1.0,0.0,597.2765957446809,Millennials
Postgraduate,Alone,49476.0,29.0,386.0,23.0,95.0,54.0,41.0,126.5,4.0,2.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,2013.0,62.0,1.0,0.0,62.23396226415095,Baby Boomers
Undergraduate,Partner,50725.0,45.0,443.0,10.0,75.0,0.0,10.0,48.0,4.0,8.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,72.0,1.0,0.0,86.56143344709898,Baby Boomers
Undergraduate,Partner,83844.0,57.0,901.0,31.0,345.0,75.0,31.0,126.5,1.0,4.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,73.0,0.0,0.0,53.26810673443456,Baby Boomers
PhD,Partner,41145.0,20.0,9.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,75.0,2.0,0.0,969.270749587855,Baby Boomers
Undergraduate,Partner,67419.0,29.0,846.0,79.5,352.0,91.0,56.0,42.0,4.0,9.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,55.0,1.0,0.0,45.83208701563562,Gen X
Postgraduate,Partner,23162.0,82.0,8.0,3.0,9.0,19.0,4.0,22.0,3.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,12.0,2013.0,55.0,2.0,0.0,356.33846153846156,Gen X
Undergraduate,Partner,34380.0,68.0,72.0,7.0,58.0,13.0,1.0,24.0,4.0,4.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,5.0,2013.0,48.0,1.0,0.0,196.45714285714286,Gen X
Undergraduate,Alone,34704.0,65.0,29.0,0.0,5.0,0.0,1.0,5.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,2013.0,59.0,1.0,0.0,867.6,Gen X
PhD,Partner,94871.0,99.0,169.0,24.0,553.0,120.5,0.0,126.5,1.0,8.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,9.0,2013.0,56.0,2.0,0.0,88.00649350649351,Gen X
Undergraduate,Partner,65148.0,9.0,460.0,35.0,422.0,33.0,12.0,126.5,2.0,6.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,67.0,1.0,0.0,58.42869955156951,Baby Boomers
Undergraduate,Partner,39898.0,20.0,69.0,8.0,26.0,12.0,7.0,12.0,2.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,2013.0,71.0,1.0,0.0,297.74626865671644,Baby Boomers
Postgraduate,Alone,64857.0,78.0,556.0,14.0,556.625,120.5,0.0,43.0,1.0,7.0,5.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,69.0,0.0,0.0,42.11493506493507,Baby Boomers
PhD,Partner,59892.0,26.0,73.0,0.0,13.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,2013.0,55.0,1.0,0.0,688.4137931034483,Gen X
Postgraduate,Alone,41020.0,68.0,112.0,1.0,54.0,7.0,7.0,36.0,1.0,3.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,10.0,2013.0,38.0,0.0,0.0,189.03225806451613,Millennials
PhD,Partner,57072.0,79.0,944.0,0.0,60.0,0.0,0.0,30.0,2.0,7.0,5.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2013.0,64.0,1.0,0.0,55.195357833655706,Baby Boomers
