ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,wines,fruits,meat,fist,sweets,golds,DealsPurchases,onlinePurchases,CatalogPurchases,StorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,month_enroll,year_enroll,Age,Childrens,customer_spending,Compaigns_Engagement,Income_to_Spending_Ratio,Generation
5545,1972,PhD,Partner,78075.0,2014-04-05,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0,4,2014,53,0,988,0,79.02327935222672,Gen X
7342,1961,Postgraduate,Alone,59184.0,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,3,11,0,9,2012,64,1,1072,0,55.208955223880594,Baby Boomers
837,1977,Undergraduate,Partner,54809.0,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0,9,2013,48,2,174,0,314.9942528735632,Gen X
9500,1959,Undergraduate,Partner,58113.0,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,3,11,0,1,2013,66,1,758,0,76.66622691292876,Baby Boomers
3602,1958,Postgraduate,Partner,51412.0,2013-12-31,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,12,2013,67,1,195,0,263.65128205128207,Baby Boomers
234,1979,Undergraduate,Alone,15287.0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,10,2012,46,1,31,1,493.1290322580645,Gen X
2995,1957,Postgraduate,Partner,66636.0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,8,2013,68,0,1084,0,61.47232472324723,Baby Boomers
1118,1956,Postgraduate,Partner,50965.0,2013-02-20,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0,2,2013,69,1,685,1,74.4014598540146,Baby Boomers
7789,1965,PhD,Partner,84618.0,2013-11-22,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,3,11,0,11,2013,60,0,1672,1,50.60885167464115,Gen X
3068,1990,Undergraduate,Partner,18351.0,2013-10-29,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0,10,2013,35,0,43,0,426.7674418604651,Millennials
8955,1957,PhD,Partner,40451.0,2014-02-16,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0,2,2014,68,2,49,1,825.530612244898,Baby Boomers
945,1965,Undergraduate,Partner,36317.0,2013-05-22,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0,5,2013,60,1,133,0,273.0601503759398,Gen X
5644,1957,Undergraduate,Partner,42213.0,2013-10-12,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,3,11,0,10,2013,68,1,363,1,116.2892561983471,Baby Boomers
7192,1955,Undergraduate,Partner,65748.0,2013-04-15,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,3,11,0,4,2013,70,1,545,0,120.63853211009176,Baby Boomers
2324,1972,Undergraduate,Partner,77044.0,2013-10-27,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,3,11,0,10,2013,53,1,1065,1,72.34178403755868,Gen X
697,1969,Undergraduate,Partner,74918.0,2013-03-12,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0,3,2013,56,0,2047,1,36.59892525647289,Gen X
3439,1972,Undergraduate,Partner,56721.0,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,10,2012,53,2,296,0,191.625,Gen X
1506,1975,Undergraduate,Alone,42160.0,2013-06-28,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1,6,2013,50,2,140,0,301.1428571428572,Gen X
232,1965,Undergraduate,Alone,61559.0,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,7,2013,60,1,530,0,116.1490566037736,Gen X
8876,1963,PhD,Partner,33629.0,2012-08-08,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0,8,2012,62,2,152,0,221.2434210526316,Baby Boomers
4500,1991,PhD,Partner,68682.0,2013-10-06,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,10,2013,34,0,1598,0,42.97997496871089,Millennials
9739,1963,Undergraduate,Alone,34377.0,2013-01-19,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,1,2013,62,1,114,0,301.55263157894734,Baby Boomers
10395,1986,Undergraduate,Alone,8940.0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,8,2012,39,1,101,0,88.51485148514851,Millennials
1176,1973,Undergraduate,Partner,26228.0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,9,2013,52,1,25,0,1049.12,Gen X
1627,1957,Postgraduate,Alone,77297.0,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,1,2013,68,0,789,1,97.96831432192648,Baby Boomers
938,1981,Undergraduate,Partner,40211.0,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0,7,2013,44,2,87,1,462.1954022988506,Millennials
2740,1958,PhD,Alone,33438.0,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0,9,2013,67,2,90,0,371.53333333333336,Baby Boomers
257,1959,PhD,Partner,75032.0,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,4,2013,66,1,1215,0,61.75473251028807,Baby Boomers
4058,1955,PhD,Alone,61284.0,2013-10-12,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0,10,2013,70,0,811,1,75.5659679408138,Baby Boomers
7736,1986,Undergraduate,Partner,22518.0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,10,2012,39,1,61,1,369.1475409836066,Millennials
8210,1975,Postgraduate,Partner,54730.0,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,8,2013,50,1,405,0,135.1358024691358,Gen X
833,1955,Postgraduate,Partner,38452.0,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,3,2014,70,2,72,0,534.0555555555555,Baby Boomers
6230,1971,Undergraduate,Alone,44421.0,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0,2,2013,54,2,189,0,235.031746031746,Gen X
7325,1986,PhD,Partner,38197.0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0,6,2013,39,1,40,0,954.925,Millennials
1307,1978,Undergraduate,Alone,41986.0,2014-02-09,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0,2,2014,47,1,63,0,666.4444444444445,Gen X
1502,1983,Undergraduate,Partner,28427.0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0,3,2013,42,1,52,0,546.6730769230769,Millennials
6211,1976,PhD,Partner,37395.0,2014-05-02,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,5,2014,49,1,39,0,958.8461538461538,Gen X
843,1971,Undergraduate,Partner,64722.0,2014-05-26,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0,5,2014,54,1,805,0,80.4,Gen X
4174,1956,Postgraduate,Partner,55249.0,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0,4,2014,69,1,130,0,424.9923076923077,Baby Boomers
9757,1972,Undergraduate,Partner,84906.0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,10,2013,53,0,1631,3,52.05763335377069,Gen X
6918,1989,Undergraduate,Partner,28691.0,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,7,2013,36,1,34,0,843.8529411764706,Millennials
286,1952,Undergraduate,Alone,44213.0,2013-11-29,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0,11,2013,73,2,152,0,290.875,Baby Boomers
11086,1984,Undergraduate,Alone,25707.0,2014-01-18,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,2014,41,1,21,0,1224.142857142857,Millennials
1921,1967,PhD,Partner,59062.0,2013-10-03,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0,10,2013,58,3,71,0,831.8591549295775,Gen X
4138,1962,Undergraduate,Alone,76624.0,2014-05-24,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,5,2014,63,1,899,1,85.23248053392659,Baby Boomers
7718,1947,Postgraduate,Partner,66000.0,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0,4,2014,78,0,711,0,92.82700421940928,Baby Boomers
1291,1978,PhD,Partner,27683.0,2012-08-04,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,8,2012,47,1,351,0,78.86894586894587,Gen X
6862,1971,Undergraduate,Alone,1730.0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0,5,2014,54,0,8,0,216.25,Gen X
4136,1992,Undergraduate,Alone,7500.0,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,12,2012,33,1,119,0,63.02521008403362,Millennials
803,1968,Undergraduate,Partner,40521.0,2013-04-05,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,4,2013,57,2,21,0,1929.571428571429,Gen X
4298,1973,PhD,Partner,20427.0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,3,2014,52,1,10,0,2042.7,Gen X
10833,1975,Undergraduate,Partner,65106.0,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,5,2014,50,1,973,1,66.91264131551901,Gen X
9606,1965,PhD,Partner,69969.0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,8,2013,60,0,1536,2,45.552734375,Gen X
8534,1952,Undergraduate,Partner,67433.0,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,7,2013,73,2,992,1,67.97681451612904,Baby Boomers
5153,1967,PhD,Partner,77766.0,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,2,2013,58,1,1529,1,50.86069326357096,Gen X
961,1972,Undergraduate,Partner,74716.0,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0,9,2013,53,1,860,0,86.87906976744186,Gen X
5011,1963,Undergraduate,Alone,68118.0,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,10,2013,62,1,928,0,73.40301724137932,Baby Boomers
6653,1970,PhD,Partner,55158.0,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1,7,2012,55,2,418,0,131.95693779904306,Gen X
9094,1955,Postgraduate,Partner,62972.0,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,1,8,2012,70,1,587,0,107.27768313458262,Baby Boomers
810,1975,Undergraduate,Partner,74190.0,2014-05-12,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0,5,2014,50,1,641,0,115.74102964118563,Gen X
5493,1976,Undergraduate,Partner,39356.0,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0,3,2014,49,2,23,1,1711.1304347826087,Gen X
2147,1969,Undergraduate,Partner,76653.0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,3,11,0,8,2013,56,0,2279,2,33.63448881088197,Gen X
5107,1973,PhD,Alone,35860.0,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,5,2014,52,2,49,1,731.8367346938776,Gen X
3979,1983,PhD,Alone,90687.0,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,5,2013,42,0,1779,1,50.97639123102867,Millennials
6049,1982,Postgraduate,Partner,73450.0,2013-12-05,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0,12,2013,43,0,1804,2,40.71507760532151,Millennials
8147,1960,Undergraduate,Partner,31454.0,2013-07-06,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,7,2013,65,2,48,0,655.2916666666666,Baby Boomers
1857,1952,Undergraduate,Alone,47139.0,2014-03-06,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1,3,2014,73,2,83,0,567.9397590361446,Baby Boomers
3910,1975,Undergraduate,Alone,83829.0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,10,2013,50,0,1862,3,45.02094522019334,Gen X
5207,1963,PhD,Partner,53378.0,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,3,11,1,9,2012,62,2,793,0,67.31147540983606,Baby Boomers
11114,1970,Undergraduate,Partner,19656.0,2013-02-08,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0,2,2013,55,1,84,0,234.0,Gen X
5429,1948,PhD,Partner,45579.0,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,8,2013,77,1,183,0,249.0655737704918,Baby Boomers
9400,1958,Postgraduate,Alone,85485.0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0,6,2014,67,0,1383,0,61.81127982646421,Baby Boomers
1740,1944,Undergraduate,Partner,55956.0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0,4,2014,81,0,999,1,56.012012012012015,Silent Generation
7488,1963,Postgraduate,Alone,64191.0,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0,1,2013,62,1,825,0,77.80727272727273,Baby Boomers
195,1972,Undergraduate,Alone,38808.0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,8,2012,53,1,246,1,157.7560975609756,Gen X
635,1966,Postgraduate,Partner,57183.0,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0,3,2013,59,2,610,0,93.74262295081968,Gen X
7527,1968,Postgraduate,Alone,23748.0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,11,2012,57,1,76,0,312.4736842105263,Gen X
10319,1971,Undergraduate,Partner,66303.0,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,2,2013,54,1,1286,1,51.55754276827372,Gen X
2296,1975,Postgraduate,Partner,37368.0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,12,2013,50,1,30,1,1245.6,Gen X
10637,1964,Undergraduate,Partner,40800.0,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,1,2013,61,3,99,0,412.1212121212121,Baby Boomers
2931,1978,Undergraduate,Alone,71847.0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0,9,2012,47,0,1192,1,60.2743288590604,Gen X
907,1975,Undergraduate,Partner,46149.0,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,11,2013,50,1,362,0,127.48342541436465,Gen X
3698,1983,Undergraduate,Partner,78687.0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1,8,2012,42,0,2130,1,36.94225352112676,Millennials
9516,1971,Postgraduate,Alone,49118.0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,8,2012,54,0,1229,2,39.96582587469487,Gen X
679,1957,PhD,Partner,37633.0,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,9,2012,68,2,38,0,990.342105263158,Baby Boomers
7384,1951,Postgraduate,Partner,39767.0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,7,2013,74,0,485,0,81.9938144329897,Baby Boomers
5043,1951,Undergraduate,Partner,26997.0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,11,2012,74,0,434,0,62.20506912442397,Baby Boomers
5267,1970,Undergraduate,Alone,33986.0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,3,2013,55,1,44,0,772.4090909090909,Gen X
339,1972,PhD,Partner,57091.0,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,11,2012,53,1,496,1,115.10282258064515,Gen X
2516,1969,Postgraduate,Partner,46831.0,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,6,2013,56,2,78,0,600.3974358974359,Gen X
9010,1972,Postgraduate,Partner,83151.0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,3,11,1,2,2013,53,0,2346,3,35.44373401534527,Gen X
378,1971,Undergraduate,Partner,52531.0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,12,2012,54,0,794,0,66.15994962216625,Gen X
4808,1956,Undergraduate,Partner,15759.0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,9,2013,69,0,17,0,927.0,Baby Boomers
5068,1971,Undergraduate,Alone,22804.0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,7,2013,54,1,26,0,877.0769230769231,Gen X
7628,1973,Postgraduate,Partner,43050.0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,3,2014,52,1,76,0,566.4473684210526,Gen X
7128,1977,PhD,Alone,42997.0,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,12,2013,48,2,15,0,2866.4666666666667,Gen X
2811,1963,PhD,Alone,48918.0,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,4,2014,62,2,62,0,789.0,Baby Boomers
3551,1954,Postgraduate,Partner,60033.0,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,3,2014,71,1,198,0,303.1969696969697,Baby Boomers
1663,1978,PhD,Partner,34043.0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,10,2013,47,1,49,0,694.7551020408164,Gen X
5543,1966,Undergraduate,Partner,57811.0,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0,6,2013,59,1,802,1,72.08354114713217,Gen X
1577,1946,Undergraduate,Partner,78569.0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,2,2014,79,0,1736,1,45.2586405529954,Baby Boomers
10641,1978,Undergraduate,Alone,7500.0,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0,12,2012,47,2,57,0,131.57894736842104,Gen X
5336,1971,Postgraduate,Partner,157733.0,2013-06-04,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,3,11,0,6,2013,54,1,59,0,2673.4406779661017,Gen X
6024,1953,Undergraduate,Partner,94384.0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1,3,2013,72,0,2302,3,41.00086880973067,Baby Boomers
1878,1985,Postgraduate,Partner,23148.0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0,2,2014,40,0,37,0,625.6216216216217,Millennials
3099,1970,Undergraduate,Alone,44267.0,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0,2,2013,55,2,310,0,142.79677419354837,Gen X
6055,1979,Undergraduate,Partner,71626.0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0,11,2012,46,0,1305,1,54.88582375478927,Gen X
5841,1966,Undergraduate,Partner,60894.0,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0,6,2013,59,1,832,0,73.18990384615384,Gen X
3972,1976,Undergraduate,Partner,50200.0,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0,4,2013,49,2,401,0,125.1870324189526,Gen X
4394,1965,PhD,Partner,81051.0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0,5,2014,60,0,1501,2,53.99800133244504,Gen X
5758,1982,Undergraduate,Partner,65169.0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1,1,2014,43,0,1189,4,54.809924306139614,Millennials
6658,1972,Undergraduate,Partner,59868.0,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0,7,2013,53,1,1194,0,50.14070351758794,Gen X
4603,1960,PhD,Partner,65695.0,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,1,2014,65,1,656,0,100.14481707317071,Baby Boomers
8427,1956,Postgraduate,Alone,64857.0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,11,2012,69,0,1540,0,42.11493506493507,Baby Boomers
10260,1965,Postgraduate,Partner,45143.0,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,8,2013,60,1,311,0,145.15434083601286,Gen X
7143,1955,Postgraduate,Partner,74805.0,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,11,2013,70,1,820,0,91.22560975609755,Baby Boomers
8789,1989,Postgraduate,Partner,59060.0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,1,2014,36,1,274,0,215.54744525547449,Millennials
6197,1962,PhD,Alone,27238.0,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,4,2013,63,2,57,0,477.859649122807,Baby Boomers
4554,1965,Undergraduate,Partner,47009.0,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,10,2013,60,1,448,0,104.93080357142856,Gen X
4937,1973,Postgraduate,Partner,46094.0,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,6,2014,52,2,44,0,1047.590909090909,Gen X
1920,1972,Undergraduate,Partner,40321.0,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,7,2013,53,2,102,0,395.30392156862746,Gen X
8749,1984,Undergraduate,Partner,37235.0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,2,2014,41,1,61,0,610.4098360655738,Millennials
1650,1960,Postgraduate,Partner,81843.0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,4,2013,65,0,1643,0,49.81314668289714,Baby Boomers
10377,1958,Postgraduate,Partner,46692.0,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,6,2013,67,1,397,0,117.61209068010076,Baby Boomers
9206,1968,Undergraduate,Partner,77382.0,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,1,2014,57,1,1121,1,69.02943800178411,Gen X
10971,1977,Undergraduate,Alone,37774.0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,9,2012,48,2,473,1,79.86046511627907,Gen X
6398,1974,Undergraduate,Partner,18393.0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,3,2014,51,1,50,0,367.86,Gen X
9212,1962,Postgraduate,Partner,72828.0,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,2,2013,63,1,1678,0,43.40166865315853,Baby Boomers
7937,1982,Undergraduate,Partner,24711.0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,4,2014,43,0,58,0,426.0517241379311,Millennials
839,1975,PhD,Partner,45503.0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,9,2013,50,1,170,0,267.66470588235296,Gen X
4246,1982,Postgraduate,Alone,6560.0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0,12,2013,43,0,373,0,17.587131367292226,Millennials
158,1945,PhD,Partner,71604.0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,11,2013,80,0,1196,1,59.869565217391305,Silent Generation
4832,1979,Undergraduate,Partner,27244.0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,3,2014,46,1,101,0,269.74257425742576,Gen X
5621,1969,Undergraduate,Partner,48752.0,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,12,2012,56,2,316,0,154.27848101265823,Gen X
1945,1962,Undergraduate,Partner,71434.0,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,9,2013,63,1,1400,2,51.02428571428572,Baby Boomers
5147,1948,Undergraduate,Alone,90842.0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,7,2013,77,0,1424,0,63.79353932584269,Baby Boomers
2535,1978,Postgraduate,Partner,88097.0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,8,2012,47,1,844,3,104.3803317535545,Gen X
11039,1975,Undergraduate,Partner,51948.0,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,9,2013,50,1,311,0,167.03536977491962,Gen X
9495,1982,Undergraduate,Partner,71853.0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,5,2013,43,0,1149,0,62.53524804177545,Millennials
9635,1983,Postgraduate,Partner,35876.0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,4,2014,42,0,129,0,278.1085271317829,Millennials
2173,1952,Undergraduate,Alone,40049.0,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,10,2013,73,1,32,0,1251.53125,Baby Boomers
